"Municipality_code","Agegroup","GGD_name","Population_2021","Municipality_name","Province","Security_region_code","Security_region_name","ROAZ_region","GGD_code","SchoolRegion","Population_2020"
"GM0603","80-89","GGD Haaglanden",2850,"Rijswijk","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",2872
"GM0603","90+","GGD Haaglanden",641,"Rijswijk","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",655
"GM0606","0-9","GGD Rotterdam-Rijnmond",8378,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",8338
"GM0606","10-19","GGD Rotterdam-Rijnmond",8306,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",8389
"GM0606","20-29","GGD Rotterdam-Rijnmond",11013,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",10997
"GM0606","30-39","GGD Rotterdam-Rijnmond",11237,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",10796
"GM0606","40-49","GGD Rotterdam-Rijnmond",10513,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",10604
"GM0606","50-59","GGD Rotterdam-Rijnmond",11212,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",11146
"GM0606","60-69","GGD Rotterdam-Rijnmond",8825,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",8814
"GM0606","70-79","GGD Rotterdam-Rijnmond",6311,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",6206
"GM0606","80-89","GGD Rotterdam-Rijnmond",2833,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",2816
"GM0606","90+","GGD Rotterdam-Rijnmond",651,"Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",624
"GM0610","0-9","Dienst Gezondheid & Jeugd ZHZ",3079,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",3053
"GM0610","10-19","Dienst Gezondheid & Jeugd ZHZ",3023,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",2998
"GM0610","20-29","Dienst Gezondheid & Jeugd ZHZ",3180,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",3113
"GM0610","30-39","Dienst Gezondheid & Jeugd ZHZ",3387,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",3191
"GM0610","40-49","Dienst Gezondheid & Jeugd ZHZ",2886,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",2972
"GM0610","50-59","Dienst Gezondheid & Jeugd ZHZ",3407,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",3314
"GM0610","60-69","Dienst Gezondheid & Jeugd ZHZ",2835,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",2837
"GM0610","70-79","Dienst Gezondheid & Jeugd ZHZ",2326,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",2277
"GM0610","80-89","Dienst Gezondheid & Jeugd ZHZ",1216,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",1194
"GM0610","90+","Dienst Gezondheid & Jeugd ZHZ",258,"Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",271
"GM0613","0-9","GGD Rotterdam-Rijnmond",2840,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",2830
"GM0613","10-19","GGD Rotterdam-Rijnmond",3425,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",3388
"GM0613","20-29","GGD Rotterdam-Rijnmond",2239,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",2273
"GM0613","30-39","GGD Rotterdam-Rijnmond",2920,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",2895
"GM0613","40-49","GGD Rotterdam-Rijnmond",3879,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",3928
"GM0613","50-59","GGD Rotterdam-Rijnmond",4163,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",4110
"GM0613","60-69","GGD Rotterdam-Rijnmond",3116,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",3024
"GM0613","70-79","GGD Rotterdam-Rijnmond",2221,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",2133
"GM0613","80-89","GGD Rotterdam-Rijnmond",868,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",847
"GM0613","90+","GGD Rotterdam-Rijnmond",143,"Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",162
"GM0614","0-9","GGD Rotterdam-Rijnmond",1175,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",1168
"GM0614","10-19","GGD Rotterdam-Rijnmond",1556,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",1552
"GM0614","20-29","GGD Rotterdam-Rijnmond",1256,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",1246
"GM0614","30-39","GGD Rotterdam-Rijnmond",1280,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",1255
"GM0614","40-49","GGD Rotterdam-Rijnmond",1829,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",1848
"GM0614","50-59","GGD Rotterdam-Rijnmond",2501,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",2513
"GM0614","60-69","GGD Rotterdam-Rijnmond",2307,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",2243
"GM0614","70-79","GGD Rotterdam-Rijnmond",1876,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",1862
"GM0614","80-89","GGD Rotterdam-Rijnmond",922,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",854
"GM0614","90+","GGD Rotterdam-Rijnmond",198,"Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",190
"GM0622","0-9","GGD Rotterdam-Rijnmond",8031,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",7968
"GM0622","10-19","GGD Rotterdam-Rijnmond",7703,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",7627
"GM0622","20-29","GGD Rotterdam-Rijnmond",9114,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",9130
"GM0622","30-39","GGD Rotterdam-Rijnmond",9619,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",9396
"GM0622","40-49","GGD Rotterdam-Rijnmond",9048,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",9174
"GM0622","50-59","GGD Rotterdam-Rijnmond",10125,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",10029
"GM0622","60-69","GGD Rotterdam-Rijnmond",8763,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",8704
"GM0622","70-79","GGD Rotterdam-Rijnmond",7189,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",7039
"GM0622","80-89","GGD Rotterdam-Rijnmond",3526,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",3542
"GM0622","90+","GGD Rotterdam-Rijnmond",806,"Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland","GG4607","midden",788
"GM0626","0-9","GGD Hollands-Midden",2779,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",2788
"GM0626","10-19","GGD Hollands-Midden",3247,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3280
"GM0626","20-29","GGD Hollands-Midden",2299,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",2287
"GM0626","30-39","GGD Hollands-Midden",2566,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",2545
"GM0626","40-49","GGD Hollands-Midden",3348,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3384
"GM0626","50-59","GGD Hollands-Midden",3705,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3683
"GM0626","60-69","GGD Hollands-Midden",3159,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3157
"GM0626","70-79","GGD Hollands-Midden",2822,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",2744
"GM0626","80-89","GGD Hollands-Midden",1379,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",1398
"GM0626","90+","GGD Hollands-Midden",346,"Voorschoten","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",330
"GM0627","0-9","GGD Hollands-Midden",3868,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3628
"GM0627","10-19","GGD Hollands-Midden",3383,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3344
"GM0627","20-29","GGD Hollands-Midden",3666,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3438
"GM0627","30-39","GGD Hollands-Midden",4274,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3958
"GM0627","40-49","GGD Hollands-Midden",3526,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3430
"GM0627","50-59","GGD Hollands-Midden",4061,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3981
"GM0627","60-69","GGD Hollands-Midden",3511,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",3499
"GM0627","70-79","GGD Hollands-Midden",2727,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",2589
"GM0627","80-89","GGD Hollands-Midden",1263,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",1232
"GM0627","90+","GGD Hollands-Midden",200,"Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",192
"GM0629","0-9","GGD Haaglanden",2517,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",2525
"GM0629","10-19","GGD Haaglanden",3797,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",3785
"GM0629","20-29","GGD Haaglanden",2183,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",1932
"GM0629","30-39","GGD Haaglanden",2147,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",1988
"GM0629","40-49","GGD Haaglanden",3451,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",3423
"GM0629","50-59","GGD Haaglanden",4301,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",4195
"GM0629","60-69","GGD Haaglanden",3302,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",3245
"GM0629","70-79","GGD Haaglanden",3071,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",3071
"GM0629","80-89","GGD Haaglanden",1762,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",1717
"GM0629","90+","GGD Haaglanden",418,"Wassenaar","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",424
"GM0632","0-9","GGD Regio Utrecht",5788,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",5844
"GM0632","10-19","GGD Regio Utrecht",6900,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",6899
"GM0632","20-29","GGD Regio Utrecht",5623,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",5568
"GM0632","30-39","GGD Regio Utrecht",6162,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",6009
"GM0632","40-49","GGD Regio Utrecht",6797,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",7014
"GM0632","50-59","GGD Regio Utrecht",7925,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",7761
"GM0632","60-69","GGD Regio Utrecht",6244,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",6177
"GM0632","70-79","GGD Regio Utrecht",4831,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",4700
"GM0632","80-89","GGD Regio Utrecht",2053,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",1969
"GM0632","90+","GGD Regio Utrecht",371,"Woerden","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",358
"GM0637","0-9","GGD Haaglanden",13657,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",13772
"GM0637","10-19","GGD Haaglanden",14687,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",14729
"GM0637","20-29","GGD Haaglanden",14205,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",14534
"GM0637","30-39","GGD Haaglanden",16015,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",15972
"GM0637","40-49","GGD Haaglanden",15395,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",15441
"GM0637","50-59","GGD Haaglanden",17621,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",17745
"GM0637","60-69","GGD Haaglanden",17095,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",17103
"GM0637","70-79","GGD Haaglanden",11592,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",11143
"GM0637","80-89","GGD Haaglanden",4267,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",4101
"GM0637","90+","GGD Haaglanden",733,"Zoetermeer","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",745
"GM0638","0-9","GGD Hollands-Midden",863,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",848
"GM0638","10-19","GGD Hollands-Midden",1031,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",1035
"GM0638","20-29","GGD Hollands-Midden",1015,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",907
"GM0638","30-39","GGD Hollands-Midden",931,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",886
"GM0638","40-49","GGD Hollands-Midden",1083,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",1071
"GM0638","50-59","GGD Hollands-Midden",1403,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",1403
"GM0638","60-69","GGD Hollands-Midden",1190,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",1177
"GM0638","70-79","GGD Hollands-Midden",890,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",866
"GM0638","80-89","GGD Hollands-Midden",377,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",355
"GM0638","90+","GGD Hollands-Midden",60,"Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","Netwerk Acute Zorg West","GG4506","midden",57
"GM0642","0-9","Dienst Gezondheid & Jeugd ZHZ",4720,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",4746
"GM0642","10-19","Dienst Gezondheid & Jeugd ZHZ",4986,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",4961
"GM0642","20-29","Dienst Gezondheid & Jeugd ZHZ",5158,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",5220
"GM0642","30-39","Dienst Gezondheid & Jeugd ZHZ",5403,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",5314
"GM0642","40-49","Dienst Gezondheid & Jeugd ZHZ",5211,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",5238
"GM0642","50-59","Dienst Gezondheid & Jeugd ZHZ",6226,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",6236
"GM0642","60-69","Dienst Gezondheid & Jeugd ZHZ",5507,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",5470
"GM0642","70-79","Dienst Gezondheid & Jeugd ZHZ",4723,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",4704
"GM0642","80-89","Dienst Gezondheid & Jeugd ZHZ",2408,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",2409
"GM0642","90+","Dienst Gezondheid & Jeugd ZHZ",433,"Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Traumacentrum Zuidwest-Nederland","GG4816","midden",439
"GM0654","0-9","GGD Zeeland",2434,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2453
"GM0654","10-19","GGD Zeeland",2781,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2847
"GM0654","20-29","GGD Zeeland",2446,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2410
"GM0654","30-39","GGD Zeeland",2482,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2437
"GM0654","40-49","GGD Zeeland",2681,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2790
"GM0654","50-59","GGD Zeeland",3489,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3450
"GM0654","60-69","GGD Zeeland",3131,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3090
"GM0654","70-79","GGD Zeeland",2182,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2116
"GM0654","80-89","GGD Zeeland",974,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",937
"GM0654","90+","GGD Zeeland",218,"Borsele","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",209
"GM0664","0-9","GGD Zeeland",3545,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3505
"GM0664","10-19","GGD Zeeland",4258,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4234
"GM0664","20-29","GGD Zeeland",4126,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4014
"GM0664","30-39","GGD Zeeland",4263,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4174
"GM0664","40-49","GGD Zeeland",4809,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4824
"GM0664","50-59","GGD Zeeland",5813,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5777
"GM0664","60-69","GGD Zeeland",5027,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4985
"GM0664","70-79","GGD Zeeland",4179,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4068
"GM0664","80-89","GGD Zeeland",2067,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1996
"GM0664","90+","GGD Zeeland",507,"Goes","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",505
"GM0668","0-9","GGD Gelderland-Zuid",1821,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",1780
"GM0668","10-19","GGD Gelderland-Zuid",2070,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",2145
"GM0668","20-29","GGD Gelderland-Zuid",2077,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",2002
"GM0668","30-39","GGD Gelderland-Zuid",2138,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",2018
"GM0668","40-49","GGD Gelderland-Zuid",2306,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",2425
"GM0668","50-59","GGD Gelderland-Zuid",3417,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",3368
"GM0668","60-69","GGD Gelderland-Zuid",2886,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",2817
"GM0668","70-79","GGD Gelderland-Zuid",1940,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",1870
"GM0668","80-89","GGD Gelderland-Zuid",779,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",759
"GM0668","90+","GGD Gelderland-Zuid",147,"West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","zuid",140
"GM0677","0-9","GGD Zeeland",2208,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2238
"GM0677","10-19","GGD Zeeland",2801,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2821
"GM0677","20-29","GGD Zeeland",2452,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2495
"GM0677","30-39","GGD Zeeland",2840,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2775
"GM0677","40-49","GGD Zeeland",3381,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3516
"GM0677","50-59","GGD Zeeland",4637,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4611
"GM0677","60-69","GGD Zeeland",4176,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4090
"GM0677","70-79","GGD Zeeland",3283,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3229
"GM0677","80-89","GGD Zeeland",1510,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1490
"GM0677","90+","GGD Zeeland",287,"Hulst","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",291
"GM0678","0-9","GGD Zeeland",1387,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1384
"GM0678","10-19","GGD Zeeland",1700,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1669
